,Unnamed: 0,keyword,pos
25,25,프라다천가방,2
26,26,3.5톤화물차,-1
27,27,발렌시아가카바스,2
28,28,연어,2
29,29,4인그릇세트,2
30,30,스윙소파,2
31,31,한지봉투,2
32,32,반값부동산,-1
33,33,거실쇼파,2
34,34,골프채택배,6
35,35,볼보XC70,-1
36,36,ATP,-1
37,37,FPGA,5
38,38,무선물걸레,2
39,39,안지워지는틴트,2
40,40,가정용에어펌프,1
41,41,중고명품매입,-1
42,42,살림백서제습제,1
43,43,엘지전자안마의자,2
44,44,반양말,2
45,45,마원피스,3
46,46,의료용가위,2
47,47,홈스타일링,-1
48,48,크리드실버마운틴,2
49,49,냉매팩,1
50,50,라피아가방,2
51,51,여아샤원피스,2
52,52,원형화분,2
53,53,이케아철제선반,3
54,54,사봉바디스크럽,2
55,55,HDMI모니터,2
56,56,카텔,2
57,57,엄마생신상,-1
58,58,다육이종류,3
59,59,석면슬레이트,-1
60,60,뽀로로플레이하우스,2
61,61,인물화그리기,-1
62,62,짱구필통,1
63,63,제단기,2
64,64,아기돌목걸이,2
65,65,여아반스타킹,2
66,66,리바트1인쇼파,2
67,67,스타일리스넥밴드선풍기,1
68,68,드로잉패브릭포스터,1
69,69,파텍필립,3
70,70,엘라고아이폰케이스,2
71,71,병솔나무,1
72,72,ITT자격증,-1
73,73,쉘터텐트,2
74,74,가족침대,2
75,75,어깨병원,-1
76,76,수험생간식,3
77,77,바퀴벌레서식지,-1
78,78,화장품수납함,2
79,79,인테리어어플,-1
80,80,삼성무풍에어컨필터청소,-1
81,81,욕조파티션,2
82,82,욕실수납,2
83,83,남성구찌장지갑,3
84,84,어린이집가족신문,-1
85,85,낚시우산,2
86,86,다한증약,-1
87,87,고야드미니앙주,3
88,88,하이웨스트레깅스,3
89,89,장난감무전기,2
90,90,피벗모니터,2
91,91,의사가운,2
92,92,카트라이더러쉬플러스,-1
93,93,여자여름샌들브랜드,2
94,94,카라티코디,1
95,95,산성샴푸,2
96,96,휴대폰방수팩,2
97,97,브라질리언왁싱,-1
98,98,아이스팬츠,3
99,99,30대남자화장품,2
0,0,탄력레이저,5
1,1,책상서랍,2
2,2,탬버린백,2
3,3,신생아좁쌀베개,2
4,4,발아치통증,-1
5,5,강아지카페,-1
6,6,레이싱카,2
7,7,매직캔히포크롬,2
8,8,도브센서티브바,2
9,9,블루마운틴우븐,3
10,10,각질제거,2
11,11,창문사생활보호,2
12,12,백열등,1
13,13,냉면그릇,2
14,14,변기소리,-1
15,15,깡깡이,5
16,16,심리스,2
17,17,방수화,2
18,18,화장품종류,4
19,19,발톱스케일링,-1
20,20,만원대선물,-1
21,21,봉사,-1
22,22,풀무원그릭요거트,4
23,23,30대남자가방,5
24,24,자연산민물장어가격,5
25,25,자전거용품점,-1
26,26,황금볶음밥,3
27,27,나이키축구화머큐리얼,3
28,28,카약카누,1
29,29,GPC,5
30,30,라코스테속옷,2
31,31,얼굴버짐,-1
32,32,벨리걸,2
33,33,샷시교체,4
34,34,면티셔츠,3
35,35,지앙커트러리,2
36,36,생쥐,-1
37,37,결절종,-1
38,38,타일줄눈제거기,2
39,39,캠핑식기건조대,1
40,40,남자경량패딩,3
41,41,도로테이프,2
42,42,말티즈미용,-1
43,43,진공쌀통,2
44,44,자동차조회,-1
45,45,일회용포크,2
46,46,할로겐전구,2
47,47,어린이인견잠옷,2
48,48,차에어컨필터,2
49,49,수술용마스크,2
50,50,가스누출경보차단장치,3
51,51,화장실페인트,3
52,52,짱구인형,2
53,53,알작은선글라스,2
54,54,이디야아메리카노가격,-1
55,55,3D입체마스크,2
56,56,케익배달,3
57,57,샤넬체인백,3
58,58,닥스여성의류,2
59,59,실화백,-1
60,60,안전벨트쿠션,2
61,61,그랜저중고,-1
62,62,자이목스오라틴,1
63,63,드라이버,2
64,64,로드자전거입문,5
65,65,대우에어프라이어,1
66,66,곰표와플믹스,3
67,67,여성골프니삭스,2
68,68,산악자전거,2
69,69,엔틱침대프레임,2
70,70,인테리어그림,2
71,71,무릎강화운동,-1
72,72,찰떡쿠키,1
73,73,레터링시트지,2
74,74,가평글램핑장,-1
75,75,촉촉한선크림,3
76,76,보조배터리추천,5
77,77,싱크대댐퍼,1
78,78,아디다스오리지널반바지,2
79,79,초등학생식단,-1
80,80,코스트코매트,3
81,81,디디엠슈,-1
82,82,자전거안전모,2
83,83,주블리아,-1
84,84,캠핑스티커,2
85,85,욕실배수구거름망,2
86,86,골프시계,2
87,87,편백침대프레임,2
88,88,자다,-1
89,89,벤츠GLB,-1
90,90,중국타이어,3
91,91,캠핑그릴,2
92,92,아디다스컴뱃스포츠,2
93,93,후드반팔,2
94,94,팔자걸음,-1
95,95,연예인모자,5
96,96,제부도카라반,1
97,97,나이키골프웨어,3
98,98,안방에어컨,4
99,99,퍼니메이드보냉가방,1
0,0,나이키덩크,2
1,1,면속옷,2
2,2,모기퇴치어플,-1
3,3,1인안락의자,2
4,4,패션일러스트,-1
5,5,물놀이캠핑장,-1
6,6,은수저시세,4
7,7,BKC,-1
8,8,도배기계,2
9,9,예쁜쿠션,2
10,10,경량테이블,1
11,11,에이스매트리스,4
12,12,전기충격기,1
13,13,꼬리빗,2
14,14,자동차방향지시등,3
15,15,입술필러가격,-1
16,16,작업복점프수트,2
17,17,라피아실,2
18,18,여름몸빼바지,2
19,19,발렌시아가모터백미니,3
20,20,차량테이블,2
21,21,날파리제거,2
22,22,스티브매든스니커즈,2
23,23,남자명품선글라스,2
24,24,비비안몰,-1
25,25,구월동네일,4
26,26,저주파패드,2
27,27,POLER,3
28,28,대형아크릴,2
29,29,밤켈쿨러,2
30,30,깔깔이,2
31,31,이크,1
32,32,흰색벌레,-1
33,33,바비브라운아이섀도우,3
34,34,범박힐스테이트,-1
35,35,욕조시공,2
36,36,종아리마사지기,2
37,37,화분걸이,2
38,38,리톱스키우기,6
39,39,벤츠E200,-1
40,40,스마트주문,-1
41,41,파벽돌인테리어,4
42,42,남자명품서류가방,2
43,43,반팔세트,1
44,44,TSP,-1
45,45,달력제작,2
46,46,피부샵,-1
47,47,오트밀빵,3
48,48,코보감성매트,1
49,49,슬라이더,1
50,50,대왕오징어다리,2
51,51,이쁜앞치마,2
52,52,폴스미스벨트,2
53,53,홍천글램핑장,-1
54,54,증착,-1
55,55,트롤리수납함,2
56,56,남자오버핏티셔츠,2
57,57,찜질방옷,2
58,58,짖는강아지,-1
59,59,벽걸이선반,2
60,60,산후다이어트,-1
61,61,이온스파,4
62,62,할리스테이블,4
63,63,작업양말,2
64,64,김장매트,2
65,65,수능특강독서,5
66,66,제주금강렌트카,-1
67,67,트렘폴린,2
68,68,유리창청소기,2
69,69,등산용힙색,2
70,70,볼캡브랜드,4
71,71,강아지분리불안,-1
72,72,가정용원두커피머신,2
73,73,폴로집업,2
74,74,자동이쑤시개,2
75,75,종아리요가링,3
76,76,공구정리함,2
77,77,골든볼라미네지,4
78,78,슈퍼타이,1
79,79,어머니생신선물,-1
80,80,페라가모아울렛,3
81,81,가평당일글램핑,3
82,82,중고차렌탈,4
83,83,갤러리창,2
84,84,캉골커플티,4
85,85,피어싱소독,6
86,86,플루크,3
87,87,마스크귀통증,2
88,88,마리오네트주름,-1
89,89,앞후크브라,2
90,90,전통주파는곳,4
91,91,전동휘핑기,2
92,92,뉴건담,1
93,93,평발깔창,2
94,94,아침식사배달,2
95,95,미국입국심사,-1
96,96,호텔글램핑,-1
97,97,검정샌들,2
98,98,매킨토시,3
99,99,헬스양말,2
0,0,ARVR,-1
1,1,콜라겐음식,-1
2,2,열망,-1
3,3,목수학교,-1
4,4,하우스파티,3
5,5,빛다,-1
6,6,아이패드스탠드거치대,2
7,7,28인치캐리어,3
8,8,칠판시트지,2
9,9,9부와이드팬츠,2
10,10,발토시,2
11,11,골프7세대,-1
12,12,현대모비스몰,-1
13,13,컷팅매트,2
14,14,아토피피부염,-1
15,15,나이키쇼츠,3
16,16,대리석바닥청소,5
17,17,PF,-1
18,18,철재식탁다리,2
19,19,상록수간호화,3
20,20,가죽코팅제,2
21,21,국기,5
22,22,세트앙카,2
23,23,유리가벽,2
24,24,캠핑좌식의자,1
25,25,남성스웨이드로퍼,2
26,26,울산파티룸,4
27,27,첫영성체선물,-1
28,28,물안경,2
29,29,여름면티,2
30,30,폴로손수건,2
31,31,수채화고무나무,1
32,32,크록스크록밴드클로그,2
33,33,인조속눈썹추천,3
34,34,지니핀,4
35,35,다이소서랍장,3
36,36,3인가죽쇼파,2
37,37,필스너,-1
38,38,20대여자크로스백,2
39,39,창문햇빛가리개,2
40,40,아이폰무광케이스,2
41,41,나이키흰검,2
42,42,엉덩이쿠션,2
43,43,파텍필립아쿠아넛,3
44,44,얼초,2
45,45,자전거튜브교체,5
46,46,슬라이딩수납,1
47,47,지프랭글러,-1
48,48,하드케이스,2
49,49,인견반바지,2
50,50,클랍아사필,3
51,51,텐트,2
52,52,DOME,-1
53,53,서울글램핑,4
54,54,ASUS모니터,1
55,55,520D,-1
56,56,슬림콘솔,2
57,57,디올립스틱,3
58,58,침대이사,5
59,59,기름정제기,2
60,60,막힌세면대,5
61,61,찍찍이방충망,2
62,62,에어밴트,2
63,63,영사기,3
64,64,투어링자전거,1
65,65,통굽웨지힐,3
66,66,상추모종키우기,6
67,67,더블캡,-1
68,68,골프거리측정기추천,3
69,69,디올백,3
70,70,자전거판매점,2
71,71,휴대용청소기,2
72,72,뉴발란스827,3
73,73,수통,1
74,74,리본테이프,2
75,75,콜맨텐트,2
76,76,문경첩,2
77,77,전남축제,-1
78,78,림프순환마사지기,2
79,79,손목저림,-1
80,80,브이라인마스크,2
81,81,수거,-1
82,82,바이브레이트모자,3
83,83,티맵네비게이션,4
84,84,마틴로즈,2
85,85,스케줄,-1
86,86,슬라이스아몬드,2
87,87,한일미니짤순이,3
88,88,시몬로샤,2
89,89,두부면파스타,3
90,90,남자클러치백,3
91,91,남자인견팬티,2
92,92,DUCT,5
93,93,보쉬예초기,2
94,94,마이크스탠드,2
95,95,FURSYS,6
96,96,살구잼,3
97,97,루이비통가죽팔찌,3
98,98,원형접시,2
99,99,CMALL,-1
0,0,낚시우의,2
1,1,유아물총,1
2,2,아디다스미니크로스백,1
3,3,오븐선반,2
4,4,프로포즈현수막,2
5,5,플레이테이블,2
6,6,홍해삼,2
7,7,모닝차박,-1
8,8,16OZ,4
9,9,애니메이션캐릭터,3
10,10,벤조카인,4
11,11,크롭래쉬가드,3
12,12,사토,-1
13,13,익스플로러밴,6
14,14,수도꼭지부품,2
15,15,가죽공예키트,2
16,16,발가락통풍,-1
17,17,침대시트,2
18,18,통영기념품,-1
19,19,여자수영복,3
20,20,스프레이페인트,2
21,21,우드캠핑테이블,1
22,22,결혼축하선물,-1
23,23,LGX5케이스,2
24,24,쓰레기봉투사이즈,-1
25,25,상추씨앗,2
26,26,인견침대패드,2
27,27,히든서랍,2
28,28,수도꼭지교체,4
29,29,컨버스파치먼트,2
30,30,마라톤바지,2
31,31,OHP필름인쇄,4
32,32,나이키베이퍼플라이,2
33,33,BMW328I,-1
34,34,소폭합지,2
35,35,여성하이힐,3
36,36,여성비옷,2
37,37,우드픽스,1
38,38,화이트샌들,2
39,39,시몬스베개,2
40,40,감태,2
41,41,일본여자속옷,2
42,42,마크라메우동끈,2
43,43,차번호,1
44,44,유모차세탁,4
45,45,피마자기름,4
46,46,카드지갑만들기,2
47,47,자전거배우기,-1
48,48,여성목걸이브랜드,3
49,49,러그청소,4
50,50,유리빨대,2
51,51,PARADOX,-1
52,52,남성여름트레이닝바지,2
53,53,문교오일파스텔72색,1
54,54,건전지조명,2
55,55,초보낚시대,2
56,56,퍼맥스,-1
57,57,마이크로SD카드512G,1
58,58,남자기능성반팔티,1
59,59,모듈선반,2
60,60,인덕션테이블,2
61,61,5세여아장난감,-1
62,62,계단난간,2
63,63,오가닉티셔츠,2
64,64,재활필라테스,-1
65,65,레이크꼬모,-1
66,66,어지럽고메스꺼움,-1
67,67,심리스속옷,2
68,68,누름독,2
69,69,양모펠트,2
70,70,나이키축구유니폼,2
71,71,수납정리,2
72,72,캘빈클라인여성반팔,2
73,73,스케이트보드샵,6
74,74,컬러,-1
75,75,4부반바지,3
76,76,케이투트레킹화,2
77,77,카메라삼각대,2
78,78,스텔라맥카트니,3
79,79,식품,1
80,80,아이패드충전케이블,2
81,81,여성운동복세트,2
82,82,실내공기정화식물,3
83,83,애기돌반지,3
84,84,자동차카매트,2
85,85,플리츠플리츠,2
86,86,농가주택개조,-1
87,87,청춘교복,2
88,88,남자코치가방,1
89,89,발뒤꿈치갈라짐,-1
90,90,실내용슬리퍼,2
91,91,관리기중고,2
92,92,칼갈이숫돌,2
93,93,아기사진,4
94,94,맥섀도우,2
95,95,초충도,-1
96,96,상표권등록,-1
97,97,코스프레옷대여,4
98,98,베놈피규어,1
99,99,비대면,-1
0,0,벼룩파리,-1
1,1,야채종류,6
2,2,수이코크,2
3,3,엘리사브,5
4,4,중외제약유산균,2
5,5,DSLR가방,2
6,6,미도오션스타,3
7,7,로지텍레이싱휠,2
8,8,보국전자서큘레이터,3
9,9,디올립,3
10,10,선팅,3
11,11,남자바리깡,2
12,12,쿠론지갑,3
13,13,유닉스헤어드라이기,3
14,14,테팔냄비,3
15,15,의자등받이커버,2
16,16,테이크아웃카페,-1
17,17,대전애견미용,-1
18,18,압생트가격,4
19,19,효도신발,3
20,20,세컨카,-1
21,21,옷기름얼룩제거,-1
22,22,맥주종류,-1
23,23,쿨죽부인,2
24,24,2인용자전거,2
25,25,베란다유리창청소,2
26,26,식품건조기,2
27,27,임신전엽산,4
28,28,세탁소,-1
29,29,로얄코펜하겐머그,3
30,30,조립식이불장,2
31,31,베노스,3
32,32,현관문종,2
33,33,석회고토,2
34,34,도자기가마,3
35,35,15인승렌트카,4
36,36,강아지키우기,-1
37,37,글리머,2
38,38,고체주방세제,2
39,39,기모,-1
40,40,라지킹매트리스,2
41,41,스타트필름,4
42,42,비비크림,2
43,43,게스키즈,2
44,44,모하비차박텐트,2
45,45,어깨가너무아파요,-1
46,46,일러스트파일,-1
47,47,교보재,-1
48,48,포도네일,2
49,49,필라테스개인레슨가격,-1
50,50,틈새옷장,2
51,51,이케아선반유닛,2
52,52,록타이트401,1
53,53,스타레소,2
54,54,랑방모던프린세스,2
55,55,SK키즈폰,3
56,56,명품샵,-1
57,57,흰색면티,3
58,58,강아지우비,2
59,59,가정용접이식사다리,2
60,60,스텐곰솥,2
61,61,렉산지붕,2
62,62,필라가방,2
63,63,워터로잉머신,2
64,64,파스타종류,-1
65,65,어르신선물,-1
66,66,무동력런닝머신,2
67,67,바자르커튼,3
68,68,디월트컷소,2
69,69,프라다미니숄더백,3
70,70,구스다운,2
71,71,여성래쉬가드,3
72,72,닌텐도3DS,2
73,73,도배지,2
74,74,야간투시경,2
75,75,앤트체어,2
76,76,남매룩,2
77,77,남자명품셔츠,2
78,78,잉크젯프린터,2
79,79,쿨링백,2
80,80,바다낚시용품,2
81,81,가정용선풍기,2
82,82,워킹화,3
83,83,제과쇼케이스,2
84,84,휠브러쉬,2
85,85,온수풀,2
86,86,간판타이머,2
87,87,흡음보드,2
88,88,여자중학생선물,-1
89,89,치즈소스,4
90,90,CONNECTOR,4
91,91,실크벽지합지벽지,-1
92,92,라푸마티셔츠,3
93,93,바베큐플래터,1
94,94,그랜저에어컨필터,1
95,95,덕트,2
96,96,언더아머나시,3
97,97,진해필라테스,-1
98,98,세면대배수구마개,3
99,99,엔드그레인도마,2
0,0,옥상방수공사,3
1,1,이케아이불정리함,2
2,2,OPTICAL,-1
3,3,U넥티셔츠,2
4,4,인테리어시공,-1
5,5,블로퍼,2
6,6,네임펜,1
7,7,국제배송,-1
8,8,HYDROGEN,4
9,9,막걸리잔,2
10,10,PTC,-1
11,11,포터2,-1
12,12,오씸안마의자,5
13,13,더뉴K52세대,-1
14,14,역할놀이,4
15,15,헤라화장품,3
16,16,엄마옷,3
17,17,지르코니아,-1
18,18,인포벨목선풍기,2
19,19,엘보보호대,2
20,20,근처맛집,-1
21,21,한샘키즈침대,2
22,22,LED손전등,2
23,23,남자기능성티셔츠,2
24,24,나이키축구양말,3
25,25,길고양이급식소,3
26,26,아스코르브산,-1
27,27,피자,3
28,28,여름파자마바지,2
29,29,아기옷얼룩제거,6
30,30,고양이박스,2
31,31,종아리슬리브,2
32,32,MEMENTO,6
33,33,코인세탁,-1
34,34,고야드클러치가격,6
35,35,미세먼지차단방충망,3
36,36,보국전기요,3
37,37,지명원,-1
38,38,계량기,1
39,39,인덕션고기불판,2
40,40,공주옷,2
41,41,평창블루캐니언,4
42,42,한일대형선풍기,2
43,43,오더랙,2
44,44,웨지우드와일드스트로베리,2
45,45,수성바니쉬,2
46,46,프라다원단원피스,2
47,47,타미진티셔츠,2
48,48,명함만들기,3
49,49,1주일다이어트,-1
50,50,샤오마이,2
51,51,웰라스프레이,2
52,52,에드빌,5
53,53,스크린골프장,-1
54,54,등산슬링백,1
55,55,클램프,2
56,56,청개구리클리너,1
57,57,단열현관문,2
58,58,예복,4
59,59,홍대원데이클래스,2
60,60,스테인레스냄비세척,-1
61,61,타공판파티션,2
62,62,나이키농구공,2
63,63,형광펜추천,3
64,64,버버리숄더백,2
65,65,노밀가루빵,2
66,66,다이소옷걸이,4
67,67,VICEVERSA,-1
68,68,여름미니스커트,2
69,69,충전식농약분무기,2
70,70,예쁜그림액자,2
71,71,대리석거실장,2
72,72,번호판,1
73,73,레일조명,2
74,74,유통기한임박,2
75,75,파스타그릇,2
76,76,아기냉장고바지,2
77,77,장미그림,-1
78,78,코베아아웃백골드,1
79,79,반찬접시,2
80,80,속치마바지,2
81,81,의성마늘프랑크,1
82,82,벽걸이티비설치비용,5
83,83,여성폴로티셔츠,2
84,84,당진꽈배기,-1
85,85,슬림핏반팔,2
86,86,펌프게임,2
87,87,여름메이크업,-1
88,88,브라우니믹스,1
89,89,두번째발가락통증,-1
90,90,방산,-1
91,91,커피거름종이,2
92,92,얼굴쿠션,2
93,93,가락시장역맛집,-1
94,94,얼굴마사지크림,2
95,95,씽크대호스,2
96,96,셀린느원피스,2
97,97,차량용송풍구방향제,2
98,98,야채보관함,2
99,99,여성여름블라우스,3
0,0,코렐이지위켄드,2
1,1,언더아머헤어밴드,2
2,2,거미퇴치제,3
3,3,카드지갑브랜드,1
4,4,폼롤러EPP,2
5,5,스판,4
6,6,디오바코,2
7,7,고압세척기,2
8,8,릿첼스푼,2
9,9,해운대네일,5
10,10,남자스프라이트셔츠,2
11,11,ALLCNC,-1
12,12,더네이처홀딩스,-1
13,13,포기,-1
14,14,인공고관절수술,-1
15,15,여름남자옷,2
16,16,혼다시빅,-1
17,17,프레피룩,-1
18,18,에뛰드아이섀도우,3
19,19,미니짱온장고,2
20,20,모네작품,-1
21,21,장지뱀,-1
22,22,이불요,2
23,23,고속버스와이파이,-1
24,24,모던하우스여름이불,1
25,25,캐리어바퀴수리,3
26,26,요가복상의,2
27,27,나이키신발,3
28,28,휘커스움베르타,1
29,29,연필심쫀드기,2
30,30,단검,2
31,31,욕실유리파티션,2
32,32,나이키조던키즈운동화,2
33,33,밀워키공구함,3
34,34,여자헬스복,2
35,35,마칸,-1
36,36,고추담배나방,-1
37,37,로로베베,2
38,38,A형브라켓,1
39,39,코골이방지밴드,3
40,40,하리보프루티부시,1
41,41,여성용면도기,2
42,42,핸드메이드스티커,2
43,43,서모스탯,4
44,44,일본마스크,2
45,45,애플민트잎,3
46,46,크록스키즈레인보우,1
47,47,조비스바나나칩,2
48,48,싱글매트리스커버,2
49,49,화이트팬티라이너,1
50,50,다이소계란케이스,2
51,51,여아돌선물,-1
52,52,댄케이크버터쿠키,2
53,53,슬개골,-1
54,54,동물성생크림,2
55,55,카고조거팬츠,2
56,56,셀프애견목욕,-1
57,57,PING골프웨어,3
58,58,엑셀시오르볼트로우,2
59,59,오징어김치전,-1
60,60,핸드폰케이스카드,2
61,61,종아리붓는이유,-1
62,62,폴리포켓,2
63,63,베리클라서큘레이터,2
64,64,45번가,-1
65,65,우산빗물제거기,2
66,66,물놀이용마스크,2
67,67,아기걸음마신발,3
68,68,SSAMZIE,2
69,69,이동장,2
70,70,케토톱,-1
71,71,리워드,-1
72,72,와인캐리어,2
73,73,조미김,2
74,74,빅싸이즈원피스,2
75,75,차스크래치,4
76,76,까사마루행거,3
77,77,캠핑램프,2
78,78,식탁유리,2
79,79,더위시,-1
80,80,여성미니크로스백,3
81,81,지오다노바지,3
82,82,조던로우,2
83,83,영양부추,1
84,84,나이키단화,2
85,85,헤지스남성반바지,2
86,86,빌리책장,1
87,87,주기,4
88,88,세라마이드크림,2
89,89,꽃말리기,-1
90,90,스트레이너,3
91,91,나무컵,1
92,92,순은반지,3
93,93,HEIGHTS,-1
94,94,운전용장갑,2
95,95,하트괄사,1
96,96,구리볼,2
97,97,헤어클립,2
98,98,실리콘스크래퍼,1
99,99,LTE라우터,2
0,0,앙쥬르물티슈,2
1,1,간청소,-1
2,2,이누스비데,4
3,3,대형방석,2
4,4,내복,2
5,5,빨대텀블러,2
6,6,삼성프린터토너,4
7,7,3M쿨토시,2
8,8,앞머리,-1
9,9,인산염,5
10,10,미술전시,-1
11,11,크라프트지,2
12,12,자기계발,-1
13,13,물짜장,-1
14,14,캠핑망치,1
15,15,차량어닝,2
16,16,각질제거기보들러,2
17,17,메리제인구두,3
18,18,초등학교입학선물,-1
19,19,캐시미어코트,2
20,20,가방바닥,2
21,21,사마귀약,5
22,22,그룹필라테스가격,-1
23,23,유아상하복세트,3
24,24,전통부채,2
25,25,CAM,-1
26,26,버즈랙,2
27,27,중고스탠드에어컨,2
28,28,듀얼쇼크4,2
29,29,티포트세트,2
30,30,공룡퍼즐,1
31,31,사각파이프,2
32,32,스노우플레이크,-1
33,33,말발굽,1
34,34,2인치다운라이트,2
35,35,건담디오리진,3
36,36,헤이즐넛시럽,2
37,37,체형,-1
38,38,강아지심장사상충약가격,4
39,39,라이언인형,2
40,40,아기매트,3
41,41,휴대폰보조배터리,2
42,42,어린이집관찰일지,-1
43,43,커피방향제,2
44,44,곤약도시락,2
45,45,게스부츠컷,2
46,46,3단매트리스,2
47,47,셀프바닥시공,2
48,48,지멘스인덕션,2
49,49,리얼베리어,4
50,50,마그네트,2
51,51,남천,3
52,52,엽서사이즈,-1
53,53,CHEMICAL,-1
54,54,업소용휴지,2
55,55,스카티카메론퍼터,2
56,56,열쇠따는법,-1
57,57,6인용식탁사이즈,2
58,58,아이나비4채널블랙박스,2
59,59,여름썬캡,2
60,60,면치마,3
61,61,이중유리컵,2
62,62,셀린느크로스백,2
63,63,골프연습,2
64,64,냉장고정리용기,2
65,65,제천빨간오뎅,6
66,66,엄지발가락통증,-1
67,67,구찌디오니소스,2
68,68,나이키제이크루킬샷2,2
69,69,초밥포장,-1
70,70,엄지발가락염증,-1
71,71,완전자동우산,2
72,72,청바지이염,-1
73,73,마르코폴로,1
74,74,화장품정리함,2
75,75,탐탁,4
76,76,유튜브로고,-1
77,77,커피그라인더,2
78,78,카렌화이트샌들,3
79,79,주차번호판,2
80,80,프리츠,2
81,81,펜슬컨실러,2
82,82,화이트데이,-1
83,83,츄리닝,3
84,84,구찌탑핸들미니,1
85,85,제네시스코일매트,2
86,86,아크릴박스,2
87,87,핸드폰매장,-1
88,88,층간소음매트추천,2
89,89,우레탄판넬,2
90,90,슬라이딩장농,2
91,91,브런치맛집,-1
92,92,홍대옷가게,-1
93,93,여성크로크다일,2
94,94,생일편지,-1
95,95,프라다카드목걸이,2
96,96,남자등산화,2
97,97,백종원어묵탕,-1
98,98,발레가방,2
99,99,티오프,2
0,0,인두,2
1,1,삼성지문인식도어락,3
2,2,맥북윈도우,-1
3,3,다리교정기,2
4,4,니트샌들,1
5,5,보국,2
6,6,노유자시설,-1
7,7,유니코도어락,3
8,8,아디다스여성반바지,2
9,9,대형수영장,2
10,10,PONY,2
11,11,템플러,1
12,12,좌식쇼파,2
13,13,발광다이오드,3
14,14,셀프속눈썹펌,1
15,15,코치시계,2
16,16,서울의밤소주,2
17,17,패션모자,2
18,18,방수시트지,2
19,19,보일러교체,3
20,20,레벨기삼각대,2
21,21,부채꾸미기,1
22,22,자동차식탁,2
23,23,트라이애슬론,-1
24,24,아이폰무선충전,2
25,25,오즈모,3
26,26,골다공증,-1
27,27,콤팩트,3
28,28,고양이화장실위치,-1
29,29,서재책장,2
30,30,수료증,3
31,31,야마하HS5,1
32,32,어린이척추측만증,-1
33,33,WESTWOOD,2
34,34,에어컨자재,2
35,35,엄브로백팩,2
36,36,명품루어,3
37,37,토즈가방,3
38,38,여우꼬리선인장,1
39,39,서울웨딩홀,-1
40,40,캐릭터캐리어,1
41,41,레스큐튜브,2
42,42,노트북쿨링팬,2
43,43,나이키베로나,2
44,44,TCA,4
45,45,쇼파겸용침대,2
46,46,알바급여계산기,-1
47,47,화지,3
48,48,바디바,3
49,49,허니부쉬,3
50,50,쪽머리,2
51,51,낮은서랍장,2
52,52,SJYP원피스,3
53,53,알리직구,-1
54,54,블랭킷,2
55,55,광주화훼단지,-1
56,56,서울혼자놀기,-1
57,57,EVO,6
58,58,어린이우비,3
59,59,벤츠마이바흐,-1
60,60,다육식물키우기,5
61,61,가스렌지후드교체,2
62,62,드레스셔츠,3
63,63,여자볼륨매직,-1
64,64,피자치킨세트,4
65,65,온스테이,3
66,66,넷플릭스미드추천,-1
67,67,도금봉,4
68,68,스티바,-1
69,69,애플키보드,2
70,70,강원도캠핑장추천,3
71,71,쌀국수양파절임,6
72,72,음식물쓰레기스티커,-1
73,73,재규어E페이스,-1
74,74,폴로랄프로렌반바지,2
75,75,아파트관리사무소,-1
76,76,바이올린줄,2
77,77,LG모니터24인치,2
78,78,사칙연산,-1
79,79,링거,5
80,80,슈펜키즈,3
81,81,LED키보드,2
82,82,컴퓨터받침대,2
83,83,미용실인테리어,5
84,84,가빠,2
85,85,워시앤위시,4
86,86,미씨,-1
87,87,얼음갈리는믹서기,1
88,88,LED벽시계,2
89,89,스토크꽃,4
90,90,차량정리함,2
91,91,코스트코닌자블렌더,3
92,92,마이비밀,3
93,93,DIY가방,2
94,94,넝쿨조화,2
95,95,캉골베레모,3
96,96,여름부츠,3
97,97,롱셔츠,2
98,98,어린이보냉병,1
99,99,먹물,2
0,0,사레,-1
1,1,라피아썬캡,2
2,2,이케아크녹스훌트,3
3,3,킨더조이초콜릿,2
4,4,식기건조대,2
5,5,광안리게스트하우스,4
6,6,닥스키즈샌들,2
7,7,빌레로이앤보흐디자인나이프,2
8,8,무지양말,2
9,9,스승의날교수님선물,-1
10,10,입욕제파는곳,6
11,11,골반통증,-1
12,12,여성조커팬츠,2
13,13,남자친구전역선물,-1
14,14,인력,-1
15,15,우산도매,2
16,16,원두커피내리기,2
17,17,남자모자추천,5
18,18,원목강아지집,2
19,19,티켓,-1
20,20,아스틸베,1
21,21,테일러메이드캐디백,2
22,22,식당유니폼,2
23,23,가죽가방만들기,2
24,24,커피포트추천,2
25,25,샷다,4
26,26,비름나물,-1
27,27,NAOCL,-1
28,28,아이폰X케이스,2
29,29,골프손목보호대,2
30,30,BATH,-1
31,31,일회용마스크추천,4
32,32,보드게임추천,4
33,33,짧은머리스타일,-1
34,34,호피샌들,1
35,35,C핀케이블,2
36,36,벤트리접이식식탁,2
37,37,에어로겔,4
38,38,샤워부스물막이,2
39,39,젤폴리쉬,2
40,40,명품크로스백,2
41,41,망고바,1
42,42,여름스키니,3
43,43,나이키아동샌들,2
44,44,여성샤넬반지갑,2
45,45,자동디스펜서,1
46,46,이비에스고등,-1
47,47,올리브영쿠션추천,5
48,48,축전지,3
49,49,화석,-1
50,50,일렉트로룩스무선청소기배터리교체,3
51,51,입생로랑립스틱,3
52,52,매거진랙,2
53,53,실내그네,2
